Time,V,mNa,hNa,jNa,Nai,Ki,Cai,CaNSR,xKs,LTRPNCa,HTRPNCa,C0Kv43,C1Kv43,C2Kv43,C3Kv43,OKv43,CI0Kv43,CI1Kv43,CI2Kv43,CI3Kv43,OIKv43,C0Kv14,C1Kv14,C2Kv14,C3Kv14,OKv14,CI0Kv14,CI1Kv14,CI2Kv14,CI3Kv14,OIKv14,CaToT,C1Herg,C2Herg,C3Herg,OHerg,IHerg
10.209,-57.552509,0.10982133,0.015204553,0.0081724143,10.659104,131.83474,0.0016207153,0.73121618,0.42514529,0.63459979,0.99822839,0.017472683,0.0078754736,0.0017797532,0.00033361284,1.0961341e-05,0.016181578,0.081744965,0.25876903,0.45043508,0.16471218,0.00087027779,0.0029671982,0.0038183293,0.0022273162,0.00054009539,0.00022851963,0.00034447568,0.0036796492,0.049356214,0.93583893,11.367646,0.55329234,0.0082979959,0.017558781,0.39764428,0.023206602
10.21,-59.564018,0.083430262,0.020659769,0.010797039,10.659283,131.83458,0.0016059846,0.73207741,0.42399202,0.63275762,0.99821915,0.021021152,0.0080865235,0.0016054653,0.00027961045,7.9764813e-06,0.023316266,0.10165423,0.28116922,0.42788974,0.13428513,0.0012757958,0.0036002182,0.0038375788,0.0018615596,0.00038679305,0.0004569416,0.00057187557,0.0051083664,0.058228034,0.92454384,11.365787,0.56787713,0.0076182386,0.017894034,0.38634062,0.020269974
10.211,-61.512182,0.063328589,0.027626697,0.013930257,10.659458,131.83442,0.0015922314,0.73289467,0.42272937,0.63099478,0.99821019,0.025026838,0.0082437329,0.0014399434,0.00023273947,5.7820636e-06,0.032676044,0.12346126,0.29960139,0.40032801,0.10829957,0.0017856701,0.0041937287,0.0037234964,0.001511693,0.00027328773,0.00088667189,0.00092685096,0.0069667174,0.06810988,0.91149301,11.363993,0.58197413,0.0070114663,0.018211967,0.37505159,0.01775085
10.212,-63.580612,0.046852585,0.037427393,0.018032373,10.659645,131.83425,0.0015782155,0.73374541,0.42121481,0.62914264,0.99820066,0.030023946,0.0083694628,0.0012705137,0.00018863841,4.0398108e-06,0.045941748,0.14897724,0.31437371,0.36571587,0.08445015,0.0024623105,0.004755898,0.0034763178,0.0011694115,0.00018517476,0.0017749407,0.0015301324,0.009592089,0.08009543,0.8948293,11.362088,0.59695854,0.006417612,0.018539358,0.36269859,0.015385908
10.213,-65.740193,0.033937358,0.051104695,0.02334178,10.659843,131.83407,0.0015638566,0.73461482,0.41943052,0.62723382,0.9981907,0.036211037,0.0084642709,0.0011033203,0.00014874697,2.7239217e-06,0.064190227,0.17730056,0.32309998,0.32519518,0.063599265,0.0033151789,0.0052204967,0.0031149252,0.00086285569,0.00012169675,0.0036012395,0.0025465471,0.013187503,0.094221687,0.87367887,11.3601,0.61259283,0.0058489765,0.018864593,0.34946763,0.01322597
10.214,-67.776476,0.024881798,0.068311841,0.029573489,10.660032,131.8339,0.0015505412,0.73542443,0.41753315,0.62544222,0.99818125,0.043169013,0.0085280995,0.00095578103,0.00011654395,1.8382508e-06,0.086274779,0.20456475,0.32403575,0.28420741,0.047461345,0.0042478936,0.0055161016,0.0027176931,0.00062832763,8.158911e-05,0.0069003092,0.0040444277,0.017506779,0.10896103,0.84926685,11.358214,0.62740725,0.0053557366,0.019152114,0.33664485,0.011440048
10.215,-69.820279,0.018127097,0.091327233,0.037451364,10.660227,131.83373,0.0015371753,0.73623755,0.41537693,0.62362936,0.99817159,0.051555593,0.0085788916,0.00081832092,8.9114084e-05,1.2075644e-06,0.11394934,0.23128212,0.31709804,0.24158754,0.034355151,0.0052968937,0.0056651883,0.0023023735,0.00044524598,5.4845407e-05,0.013021856,0.0063171454,0.022835876,0.12486523,0.81906635,11.356285,0.64251935,0.0048979716,0.019415631,0.32330936,0.0098576911
10.216,-71.968631,0.012931695,0.1236212,0.04809459,10.660438,131.83354,0.0015229173,0.73709827,0.41280896,0.62169818,0.99816118,0.062189919,0.0086269169,0.00068698628,6.5382522e-05,7.5397785e-07,0.14920478,0.25667403,0.30104259,0.1972154,0.023608565,0.0064998312,0.0056706697,0.0018832105,0.00030321021,3.6570796e-05,0.02471437,0.0098095499,0.029375505,0.14190755,0.77967054,11.354213,0.65869384,0.0044541914,0.01965205,0.30879755,0.0084023668
10.217,-73.971675,0.0094036634,0.16403885,0.061294863,10.660645,131.83336,0.0015095693,0.73792272,0.41005655,0.61983394,0.99815103,0.074303579,0.0086783112,0.00057648455,4.7444853e-05,4.6954288e-07,0.18799033,0.27627613,0.27811204,0.15737603,0.015954505,0.0077098545,0.0055609993,0.0015294547,0.00020840003,2.535753e-05,0.043813367,0.01440943,0.036148611,0.15699542,0.73347011,11.352198,0.67434045,0.0040695308,0.019822047,0.29456288,0.0072050922
10.218,-75.901314,0.0068971191,0.21540826,0.078452028,10.660856,131.83318,0.0014964058,0.73874742,0.40700223,0.6179534,0.99814069,0.088493461,0.0087471548,0.00048186708,3.3689146e-05,2.8704285e-07,0.23007482,0.28968896,0.24957359,0.12179459,0.010426893,0.0089603034,0.0053813628,0.0012342751,0.00014370064,1.7946329e-05,0.0739888,0.020279241,0.04283622,0.16900173,0.67802742,11.350149,0.69013191,0.0037224327,0.019917356,0.28004655,0.0061817481
10.219,-77.724582,0.0051324909,0.27886153,0.10067276,10.661074,131.83301,0.0014831764,0.7395765,0.40363137,0.616049,0.9981301,0.10488473,0.0088447052,0.00040318363,2.3497231e-05,1.7321356e-07,0.27310298,0.29610922,0.21783834,0.091532786,0.0065756982,0.01024988,0.0051767234,0.00099959303,0.00010040905,1.290036e-05,0.11828841,0.027259758,0.048806446,0.17593052,0.61304636,11.34806,0.70606632,0.0034110153,0.019918157,0.26529134,0.0053131641
10.22,-79.408976,0.0038990001,0.35347583,0.12845091,10.661295,131.83284,0.0014700954,0.74040516,0.39997568,0.61413238,0.99811934,0.12329022,0.0089794392,0.0003403549,1.6266599e-05,1.045283e-07,0.31381379,0.29564399,0.1859331,0.067293747,0.0040043058,0.011583432,0.0049866361,0.00082106552,7.1818446e-05,9.3696507e-06,0.17764494,0.034855981,0.053406233,0.17614262,0.54034891,11.345947,0.72195587,0.0031346128,0.019805715,0.25051713,0.0045866695
10.221,-80.906426,0.0030492593,0.43606924,0.16134516,10.661517,131.83268,0.0014574587,0.74122437,0.39609347,0.61222387,0.99810851,0.14328208,0.0091583874,0.00029233859,1.134146e-05,6.4198146e-08,0.34916983,0.28956283,0.15653714,0.048948441,0.002352863,0.012966882,0.004842998,0.0006914607,5.3135721e-05,6.8605882e-06,0.24964266,0.042421842,0.056355348,0.16922619,0.46366363,11.343836,0.73756053,0.0028933069,0.019570924,0.23598671,0.0039885317
10.222,-82.219679,0.002455375,0.52231533,0.19836373,10.66174,131.83254,0.0014452222,0.7420303,0.39202759,0.61033199,0.99809766,0.16445106,0.0093779013,0.00025649643,8.0573639e-06,4.0601033e-08,0.37757065,0.2795754,0.13114329,0.035621315,0.0013111056,0.014424809,0.0047570142,0.00059888235,4.0697734e-05,5.0370609e-06,0.32962732,0.049354661,0.057624397,0.15620261,0.38723557,11.341734,0.75275676,0.0026815589,0.019215015,0.22185129,0.0034953773
10.223,-83.377351,0.0020247402,0.60970835,0.2394483,10.661968,131.8324,0.0014324833,0.7428504,0.38768967,0.6083987,0.99808645,0.18705113,0.009650351,0.00022994988,5.8483801e-06,2.6448637e-08,0.3989502,0.26709159,0.10969927,0.025991619,0.00064533728,0.016017753,0.0047342816,0.00053308809,3.2139895e-05,3.6717604e-06,0.41386417,0.055407269,0.05750137,0.13849422,0.31328304,11.339585,0.76788802,0.0024907685,0.018729046,0.20781444,0.003077726
10.224,-84.34208,0.0017268301,0.69120295,0.28248228,10.662196,131.83227,0.0014200345,0.74366817,0.38320522,0.6064629,0.99807512,0.21023055,0.0099767029,0.00021165596,4.4184592e-06,1.814668e-08,0.41277142,0.25382819,0.092693298,0.01936555,0.00023351648,0.017716319,0.0047797696,0.00049011604,2.6438958e-05,2.6844757e-06,0.49401405,0.060228785,0.056432999,0.1188298,0.24735005,11.33744,0.78252725,0.0023232382,0.018130135,0.19428717,0.0027322085
10.225,-85.134443,0.0015133467,0.76206969,0.32576462,10.662422,131.83215,0.0014079028,0.74447411,0.37866212,0.60454784,0.9980638,0.2333886,0.010348197,0.00019973537,3.5014856e-06,1.3222691e-08,0.41990453,0.24089771,0.079687243,0.014906814,-2.1027011e-05,0.019499465,0.0048826078,0.00046358267,2.2635523e-05,1.9816314e-06,0.56439415,0.063719005,0.054764794,0.099768687,0.1923541,11.335324,0.79645248,0.0021757433,0.017442577,0.18148282,0.0024463779
10.226,-85.806376,0.0013527975,0.8222162,0.36958692,10.662651,131.83204,0.0013959481,0.7452904,0.37396251,0.6026005,0.99805217,0.25691449,0.010757585,0.00019189597,2.8865096e-06,1.011584e-08,0.42196937,0.2283537,0.069501316,0.011810379,-0.00018631733,0.021410233,0.0050334147,0.00044774829,1.9991085e-05,1.4706183e-06,0.62453652,0.066066468,0.052704136,0.082354966,0.14729605,11.333181,0.80999317,0.0020401646,0.016672274,0.16909524,0.002199155
10.227,-86.360012,0.001230979,0.87015546,0.41261259,10.66288,131.83193,0.0013844757,0.74610191,0.36919613,0.60065327,0.99804041,0.2802713,0.011196274,0.00018728895,2.4752049e-06,8.133055e-09,0.4200056,0.21666947,0.061611602,0.0096657629,-0.0002944725,0.023404947,0.0052245331,0.00044051084,1.8223459e-05,1.1107915e-06,0.67270506,0.067455098,0.050567151,0.067677245,0.11237712,11.331043,0.82290403,0.0019171549,0.015851738,0.15734034,0.0019867372
10.228,-86.803015,0.0011451027,0.90644721,0.45387889,10.663106,131.83184,0.0013731661,0.74690158,0.36443441,0.59872688,0.99802864,0.3030721,0.011658748,0.00018524523,2.1995637e-06,6.845837e-09,0.41503401,0.20606242,0.055502895,0.0081642959,-0.00036659798,0.025441405,0.0054486437,0.00044016021,1.7112843e-05,8.6363835e-07,0.70929451,0.068147773,0.048581755,0.056041486,0.08645729,11.328932,0.83503842,0.0018065452,0.015009542,0.14634092,0.0018045761
10.229,-87.129096,0.0010819649,0.93314761,0.49333928,10.663331,131.83175,0.0013621778,0.74769572,0.35965884,0.59680485,0.99801676,0.32538539,0.012165985,0.00018577851,2.0192628e-06,6.0135049e-09,0.40760087,0.19657917,0.050724668,0.0070872059,-0.0004157752,0.027504434,0.0057135004,0.00044722252,1.6584702e-05,6.9809535e-07,0.73587693,0.068506817,0.047017886,0.047157434,0.067629497,11.32683,0.84649714,0.0017079525,0.014152786,0.13599445,0.0016476681
10.23,-87.408965,0.0010345229,0.95231128,0.53096085,10.663557,131.83166,0.0013511539,0.74849075,0.35485905,0.59487608,0.99800469,0.34728676,0.01268024,0.00018737767,1.8926365e-06,5.4265258e-09,0.39868165,0.18776406,0.046873555,0.0062910533,-0.00045128411,0.029616604,0.0059942688,0.00045679549,1.6297985e-05,5.836504e-07,0.75516141,0.068441606,0.045514427,0.040514001,0.054155008,11.324728,0.85734056,0.0016153961,0.013295004,0.12624215,0.0015068868
10.231,-87.641194,0.00099499444,0.96560618,0.56617273,10.663779,131.83158,0.0013403841,0.74927687,0.35010778,0.592965,0.9979926,0.36845019,0.013189066,0.0001896546,1.8020296e-06,5.0021414e-09,0.38896766,0.17962598,0.043685266,0.0056834051,-0.00047770481,0.031735998,0.0062860279,0.00046852855,1.6208445e-05,5.0596712e-07,0.7687344,0.068145276,0.044168691,0.035640209,0.044675156,11.322653,0.86743839,0.0015302799,0.012463091,0.11718671,0.0013815211
10.232,-87.821329,0.00096308585,0.97470806,0.59912109,10.664,131.8315,0.0013299939,0.75005566,0.34539207,0.59106496,0.99798045,0.38894307,0.013710347,0.00019291548,1.7408852e-06,4.7034478e-09,0.37857121,0.17217911,0.041009314,0.0052054229,-0.00049781561,0.033855029,0.0065951356,0.00048325164,1.6328721e-05,4.5460828e-07,0.77793732,0.067791184,0.043084124,0.032100933,0.038007239,11.320595,0.8768684,0.0014528728,0.011659302,0.10874956,0.0012698638
10.233,-87.975823,0.00093837173,0.98087301,0.62992551,10.66422,131.83142,0.0013194522,0.7508318,0.34070507,0.58916953,0.99796818,0.40883006,0.014226033,0.00019653445,1.6968415e-06,4.4774654e-09,0.36785234,0.16520112,0.038703346,0.0048180063,-0.00051382398,0.035984936,0.0069109973,0.00049907711,1.6540612e-05,4.1969774e-07,0.78420162,0.067347397,0.042107832,0.029509075,0.033293111,11.318549,0.88568576,0.0013808771,0.010887925,0.10087701,0.0011684282
10.234,-88.099738,0.00092125173,0.98501747,0.65869598,10.664438,131.83134,0.0013086366,0.75161145,0.33604334,0.58726968,0.99795578,0.42813888,0.014736931,0.00020045086,1.6652844e-06,4.304595e-09,0.3569863,0.15862747,0.036658198,0.0044923642,-0.00052693764,0.038119782,0.0072373864,0.00051654554,1.6858354e-05,3.966199e-07,0.78829697,0.066911342,0.041290346,0.027576043,0.029905332,11.316512,0.89393063,0.0013143863,0.010152496,0.093526433,0.0010760531
10.235,-88.20922,0.000904483,0.98778078,0.68554368,10.664656,131.83127,0.0012978044,0.7523984,0.33140157,0.58535659,0.99794319,0.44690796,0.015245502,0.00020467114,1.6438784e-06,4.1725607e-09,0.3460097,0.15242754,0.034840722,0.0042154931,-0.00053791741,0.040267218,0.0075692579,0.0005347632,1.7228437e-05,3.8123058e-07,0.79088308,0.066447693,0.040555148,0.026138847,0.027457383,11.31448,0.90164768,0.0012525206,0.0094522981,0.086656074,0.00099142582
10.236,-88.306521,0.00088981737,0.9896035,0.71020455,10.66487,131.8312,0.0012871337,0.75318073,0.32684951,0.58345933,0.99793062,0.46488968,0.015725571,0.00020859631,1.6257735e-06,4.0583804e-09,0.33534382,0.14653908,0.033181263,0.003973095,-0.00054741375,0.042396751,0.0078978546,0.00055286561,1.7610352e-05,3.7064256e-07,0.79250201,0.065978405,0.039873471,0.025012643,0.025639022,11.312484,0.90875774,0.0011953531,0.00880045,0.080332189,0.00091426261
10.237,-88.384596,0.00087597161,0.99082239,0.73319934,10.665084,131.83113,0.001276484,0.75397221,0.32231237,0.58154479,0.99791783,0.48238201,0.016210228,0.00021292417,1.6156155e-06,3.9745933e-09,0.32466298,0.14097666,0.031666659,0.0037578677,-0.00055563575,0.044533164,0.0082372399,0.00057246987,1.8071182e-05,3.6456125e-07,0.79323079,0.06556155,0.039319232,0.024142044,0.024256082,11.310488,0.91541703,0.0011426883,0.0081830578,0.074413749,0.00084347687
10.238,-88.442519,0.00086970245,0.99163034,0.75431658,10.665295,131.83106,0.0012660447,0.75476143,0.3178548,0.57963992,0.99790502,0.49916244,0.01668361,0.00021733237,1.6103606e-06,3.9111496e-09,0.31422965,0.13573366,0.030282948,0.0035668306,-0.00056276937,0.046646657,0.0085815031,0.00059309889,1.8591177e-05,3.6186944e-07,0.79329718,0.06520976,0.038874561,0.023454091,0.023195198,11.30852,0.92156363,0.0010945965,0.0076082392,0.068954462,0.00077906866
10.239,-88.501901,0.00086107855,0.9921755,0.77399427,10.665506,131.83099,0.0012556438,0.75556068,0.31340664,0.57771433,0.99789197,0.51552094,0.017147026,0.00022171338,1.6077711e-06,3.8586314e-09,0.30391306,0.13068491,0.029000544,0.0033946858,-0.00056918183,0.048781956,0.0089263492,0.00061357043,1.910449e-05,3.6060953e-07,0.7929989,0.064828418,0.038429773,0.02290322,0.022369351,11.306549,0.92732661,0.0010493146,0.0070650322,0.063839926,0.00071911246
10.24,-88.562707,0.00085231436,0.99254887,0.79205011,10.665714,131.83092,0.001245503,0.75635629,0.30903418,0.57579908,0.99787888,0.53123645,0.017582561,0.00022570064,1.6043902e-06,3.8068222e-09,0.29398182,0.12583572,0.027790439,0.0032361122,-0.00057508761,0.050909195,0.0092641,0.00063320816,1.9584731e-05,3.5984649e-07,0.79253113,0.064426206,0.037973097,0.022423062,0.021691058,11.304604,0.93264587,0.0010071523,0.0065615971,0.05912149,0.00066389396
10.241,-88.609921,0.00084557299,0.99281056,0.80861845,10.66592,131.83085,0.0012357713,0.75714671,0.30473529,0.57389602,0.99786576,0.54632388,0.018008501,0.00022974229,1.6038325e-06,3.7667404e-09,0.28434496,0.1212427,0.026655219,0.0030891624,-0.00058044794,0.05301616,0.0096058407,0.00065367745,2.0110031e-05,3.6067605e-07,0.79176368,0.064082081,0.037598951,0.022012289,0.021117854,11.302684,0.93755728,0.00096868136,0.0060947835,0.054765807,0.00061345193
10.242,-88.655953,0.00083680639,0.99300202,0.8240407,10.666125,131.83079,0.0012260959,0.75794266,0.30044524,0.57197898,0.99785242,0.561034,0.018422422,0.00023366514,1.6038514e-06,3.7303438e-09,0.27489616,0.11679039,0.025571751,0.0029507865,-0.00058546526,0.055142574,0.0099497966,0.00067423349,2.0637803e-05,3.6204449e-07,0.79084485,0.063737142,0.03723701,0.021645047,0.020619351,11.300758,0.94215965,0.00093259623,0.0056557746,0.050685579,0.00056640529
10.243,-88.711346,0.00083128983,0.99315028,0.83817894,10.666329,131.83072,0.0012166337,0.75873211,0.29622756,0.57007689,0.99783906,0.57517689,0.018801346,0.00023697661,1.6003006e-06,3.6853024e-09,0.26585984,0.11247792,0.024531515,0.0028194996,-0.00059027976,0.057268067,0.010280652,0.00069305622,2.1089011e-05,3.6245985e-07,0.79000229,0.063343199,0.036814996,0.021285484,0.020161807,11.298856,0.94640672,0.00089860549,0.0052501481,0.046921706,0.00052282562
10.244,-88.750445,0.00082357776,0.99326808,0.85114297,10.666529,131.83066,0.0012074645,0.75951357,0.29207969,0.56819131,0.99782568,0.58875154,0.019178231,0.00024049204,1.6001675e-06,3.6528928e-09,0.25709238,0.10840241,0.023547769,0.0026955896,-0.00059470446,0.059369401,0.010619514,0.00071327915,2.1609804e-05,3.6438452e-07,0.78892465,0.063027232,0.036493454,0.020962144,0.019739351,11.296977,0.95032746,0.00086787535,0.004874642,0.043446939,0.00048308189
10.245,-88.783614,0.00082123493,0.99336006,0.86303269,10.666728,131.83059,0.00119843,0.76028855,0.28799813,0.56632013,0.99781228,0.60179706,0.01954783,0.00024406624,1.6022972e-06,3.6290219e-09,0.24857993,0.10453089,0.022631386,0.0025812879,-0.00059874398,0.0614568,0.010959441,0.00073383015,2.2149543e-05,3.6705274e-07,0.78769385,0.062734938,0.036208827,0.020686347,0.01937445,11.295118,0.95395116,0.00083964992,0.0045262072,0.040236374,0.00044660634
10.246,-88.813216,0.00081716807,0.99343358,0.87409158,10.666927,131.83053,0.0011894285,0.76106813,0.2839222,0.56443588,0.99779864,0.61452168,0.019913149,0.00024768133,1.6060182e-06,3.6111381e-09,0.24021514,0.10078455,0.021759831,0.002474162,-0.00060249597,0.063562068,0.011305026,0.00075493839,2.2712323e-05,3.7040014e-07,0.78631648,0.062455616,0.035950008,0.020445561,0.019058224,11.293251,0.95734911,0.00081329927,0.0041983405,0.037226657,0.00041258944
10.247,-88.84234,0.00081317207,0.99349746,0.88422415,10.667124,131.83046,0.0011805115,0.76184209,0.27991137,0.56256546,0.99778497,0.62676193,0.020255402,0.00025094112,1.6080603e-06,3.5900074e-09,0.23218628,0.097169214,0.020923409,0.0023725811,-0.00060605057,0.065659529,0.011646435,0.0007755931,2.3257033e-05,3.7365441e-07,0.78492706,0.062176126,0.035687863,0.020209124,0.018765641,11.291403,0.9604872,0.00078875479,0.0038951663,0.034447708,0.00038116658
10.248,-88.887397,0.0008070376,0.99355538,0.89350873,10.667319,131.8304,0.0011718064,0.76260991,0.27596437,0.56070897,0.99777128,0.63854476,0.020568822,0.00025369451,1.6069626e-06,3.560848e-09,0.22448836,0.09367057,0.020121197,0.0022758067,-0.00060950741,0.067763822,0.011971088,0.00079395489,2.3699423e-05,3.7535773e-07,0.78368731,0.061822606,0.03534368,0.01997517,0.018489291,11.289574,0.96338627,0.00076543114,0.0036148571,0.031881442,0.00035200344
10.249,-88.932283,0.00080097648,0.99361623,0.90201452,10.667512,131.83034,0.001163215,0.7633707,0.27208305,0.55886939,0.99775758,0.64987372,0.020857955,0.0002560486,1.6034135e-06,3.5262032e-09,0.21713256,0.090290364,0.019335177,0.0021807702,-0.00061288945,0.069858903,0.012290533,0.00081176044,2.4119672e-05,3.7665e-07,0.7825031,0.061474076,0.034999756,0.019716837,0.01819154,11.287767,0.96606155,0.00074373485,0.0033564284,0.029513192,0.00032509484
10.25,-88.977673,0.00079262273,0.99368061,0.90991421,10.667705,131.83028,0.0011545491,0.76413685,0.26821243,0.55701876,0.99774368,0.66091518,0.021132254,0.00025816777,1.5984967e-06,3.4887174e-09,0.20997682,0.08699657,0.018563985,0.0020869528,-0.00061621615,0.071974014,0.012609518,0.00082930039,2.4525795e-05,3.7760892e-07,0.78133989,0.061125104,0.03465314,0.019442851,0.017872276,11.285955,0.9685647,0.0007233,0.0031146618,0.027297385,0.00029995699
10.251,-89.010847,0.00079044799,0.99373955,0.91714589,10.667896,131.83022,0.001146122,0.76489716,0.26440443,0.55518172,0.99772976,0.67150897,0.021413378,0.00026064249,1.5976663e-06,3.4642614e-09,0.20302067,0.083889425,0.017841063,0.0019988367,-0.00061927362,0.074066141,0.012937172,0.00084826842,2.5000095e-05,3.7984514e-07,0.78000361,0.060834437,0.034382735,0.019201828,0.017571431,11.284162,0.970875,0.00070493344,0.002890869,0.025252182,0.00027701321
10.252,-89.046136,0.00078351598,0.99379407,0.92376587,10.668084,131.83016,0.0011377157,0.76565191,0.26065804,0.55335842,0.99771583,0.68169681,0.021677244,0.00026287492,1.5959645e-06,3.4385626e-09,0.19632397,0.080902609,0.017156159,0.0019161958,-0.00062214669,0.076152294,0.013258795,0.00086653137,2.5445562e-05,3.8180864e-07,0.77866739,0.060532925,0.034100897,0.018972998,0.017293349,11.282388,0.97300824,0.00068775923,0.0026838232,0.023364341,0.00025583858
10.253,-89.072435,0.00078230488,0.99384287,0.92982675,10.668271,131.8301,0.0011295325,0.76640184,0.25697128,0.55154666,0.99770187,0.69148308,0.021939943,0.00026524708,1.5964578e-06,3.4202783e-09,0.18984171,0.078060455,0.016509337,0.0018387485,-0.00062479715,0.078220043,0.013586039,0.00088575322,2.5937063e-05,3.8470803e-07,0.77720298,0.060272147,0.033869519,0.018768291,0.017039909,11.280632,0.9749785,0.00067215771,0.0024921082,0.021620815,0.00023641877
10.254,-89.103589,0.00077594527,0.99388973,0.93537637,10.668456,131.83004,0.0011215779,0.76714486,0.25334336,0.54974936,0.9976879,0.70090384,0.022180158,0.0002672332,1.5946921e-06,3.3966894e-09,0.18362377,0.075312272,0.015888661,0.001765126,-0.0006273354,0.08028622,0.013903963,0.00090379106,2.6377934e-05,3.8692389e-07,0.77579278,0.059987682,0.033607864,0.018562824,0.016799113,11.278893,0.97679867,0.00065740521,0.0023148381,0.020010645,0.0002184395
10.255,-89.124246,0.00077325524,0.99392956,0.94052794,10.668641,131.82998,0.00111369,0.76789127,0.24972088,0.54794093,0.9976737,0.71007526,0.022434219,0.00026965372,1.5971522e-06,3.3856399e-09,0.17749017,0.072679277,0.015299283,0.0016955391,-0.00062968217,0.082359138,0.014237133,0.00092374621,2.6901996e-05,3.9060257e-07,0.7741821,0.059750678,0.033413284,0.018392198,0.016585431,11.277145,0.9785041,0.00064405681,0.0021482132,0.018501862,0.00020176583
10.256,-89.161481,0.00076841924,0.99397049,0.94523984,10.668825,131.82992,0.0011057254,0.76863223,0.24615667,0.54614647,0.9976595,0.71891697,0.022650578,0.00027131169,1.5941619e-06,3.3602666e-09,0.17164701,0.070104752,0.014726495,0.0016286037,-0.00063199955,0.084445009,0.014548248,0.00094070834,2.7294654e-05,3.9226123e-07,0.77276832,0.059437674,0.033126792,0.018202491,0.01637407,11.275415,0.98007865,0.00063098104,0.0019944483,0.01710968,0.00018623767
10.257,-89.202189,0.00076316292,0.99401532,0.94954974,10.669007,131.82986,0.0010979781,0.7693676,0.24265095,0.54436556,0.99764529,0.72742198,0.022847344,0.0002726406,1.5891186e-06,3.3301413e-09,0.16605509,0.067619634,0.014168141,0.0015631583,-0.00063426905,0.086526046,0.014851728,0.00095676056,2.7649606e-05,3.9328691e-07,0.77142663,0.059113325,0.032825633,0.017996059,0.016146782,11.273703,0.98153145,0.00061867829,0.0018526551,0.015825312,0.00017190168
10.258,-89.230923,0.00075946456,0.9940614,0.95349267,10.669186,131.8298,0.0010906757,0.77009301,0.23920233,0.54260272,0.99763108,0.73558433,0.023046566,0.00027416517,1.5862936e-06,3.3070815e-09,0.16065656,0.065255965,0.013632607,0.0014999548,-0.00063641567,0.088583413,0.015164379,0.00097427631,2.8072239e-05,3.9537576e-07,0.76998285,0.058845216,0.032587144,0.017793949,0.015911311,11.272009,0.98287192,0.00060765193,0.0017216985,0.014639954,0.00015877752
10.259,-89.267058,0.00075485956,0.99410506,0.95710018,10.669364,131.82975,0.0010835205,0.77080848,0.23580886,0.5408592,0.99761688,0.74343806,0.023231469,0.00027547835,1.5824999e-06,3.2820785e-09,0.15545757,0.062984262,0.013125057,0.0014402901,-0.00063845982,0.090641104,0.015466325,0.00099043082,2.8437337e-05,3.9668579e-07,0.7685908,0.058545154,0.032317008,0.017601965,0.015689381,11.27033,0.98411009,0.00059718858,0.001600565,0.013545512,0.0001466483
10.26,-89.304343,0.00075237243,0.99415251,0.96044521,10.669543,131.82969,0.0010763311,0.77152404,0.23242484,0.53911174,0.99760251,0.75109989,0.023399194,0.00027646619,1.57652e-06,3.2518079e-09,0.15041393,0.060757979,0.012625073,0.001381673,-0.00064046809,0.092720837,0.015766204,0.001006102,2.8779089e-05,3.9757315e-07,0.76722851,0.058239373,0.032035015,0.017391596,0.015454191,11.268645,0.98526841,0.00058717157,0.0014872617,0.012521859,0.00013529391
10.261,-89.332174,0.00074659487,0.9941977,0.96350258,10.66972,131.82964,0.0010694873,0.77222928,0.22909592,0.53738385,0.99758815,0.75844951,0.023572733,0.0002777153,1.5732787e-06,3.2297853e-09,0.14553329,0.058645371,0.012151394,0.0013260688,-0.00064233935,0.094778132,0.016074706,0.0010231365,2.9183494e-05,3.9951442e-07,0.76575481,0.05797787,0.031807164,0.017198497,0.015227107,11.266976,0.98633686,0.00057821868,0.0013825376,0.011577484,0.00012490226
10.262,-89.363836,0.00074487596,0.99423891,0.96629756,10.669895,131.82958,0.0010628682,0.77292207,0.22582003,0.53567884,0.99757381,0.76551626,0.023738307,0.00027889164,1.5701283e-06,3.2086627e-09,0.14082558,0.056621217,0.011703698,0.0012738963,-0.00064410084,0.096831599,0.016376628,0.0010393903,2.9556221e-05,4.0111341e-07,0.76428745,0.057699688,0.031565952,0.01702103,0.015019304,11.265322,0.98732335,0.00056982877,0.0012856662,0.010705834,0.00011532279
10.263,-89.410865,0.00073673916,0.99428588,0.96885329,10.670068,131.82953,0.0010563117,0.77360254,0.22259839,0.53399761,0.99755951,0.77233881,0.023862461,0.00027919991,1.5606092e-06,3.1711224e-09,0.13635915,0.054634562,0.01126265,0.0012227875,-0.00064586667,0.098899668,0.016653587,0.0010523468,2.9787779e-05,4.0052152e-07,0.76303404,0.057355295,0.031241793,0.016809091,0.01479499,11.263683,0.98823394,0.00056131199,0.0011963972,0.0099019466,0.00010640013
10.264,-89.43044,0.00073429919,0.99433146,0.97122077,10.670242,131.82947,0.0010495007,0.77428346,0.21938618,0.53231326,0.99754504,0.77894738,0.024019146,0.0002803488,1.5580916e-06,3.1529771e-09,0.13194921,0.052752004,0.010839836,0.0011733313,-0.00064749833,0.10094682,0.016966087,0.0010700412,3.0223723e-05,4.0303171e-07,0.76147978,0.057132276,0.031055816,0.016620594,0.01456896,11.262038,0.98908462,0.00055423543,0.0011127552,0.0091501893,9.8204559e-05
